N, x, y 
6487, -3.5130000000035952, -3.423542840486751
6488, -3.512000000003596, -3.4143799053113524
6489, -3.5110000000035964, -3.405215601206031
6490, -3.510000000003597, -3.396049937017768
6491, -3.5090000000035975, -3.3868829215926035
6492, -3.508000000003598, -3.3777145637756187
6493, -3.5070000000035986, -3.3685448724109386
6494, -3.506000000003599, -3.359373856341718
6495, -3.5050000000035997, -3.3502015244101444
6496, -3.5040000000036002, -3.341027885457415
6497, -3.503000000003601, -3.3318529483237413
6498, -3.5020000000036013, -3.3226767218483455
6499, -3.501000000003602, -3.3134992148694407
6500, -3.5000000000036025, -3.3043204362242355
6501, -3.499000000003603, -3.2951403947489153
6502, -3.4980000000036036, -3.285959099278648
6503, -3.497000000003604, -3.276776558647573
6504, -3.4960000000036047, -3.267592781688783
6505, -3.4950000000036052, -3.2584077772343365
6506, -3.4940000000036058, -3.2492215541152336
6507, -3.4930000000036063, -3.2400341211614165
6508, -3.492000000003607, -3.2308454872017656
6509, -3.4910000000036074, -3.221655661064083
6510, -3.490000000003608, -3.212464651575096
6511, -3.4890000000036085, -3.203272467560444
6512, -3.488000000003609, -3.194079117844668
6513, -3.4870000000036097, -3.184884611251217
6514, -3.48600000000361, -3.175688956602427
6515, -3.4850000000036108, -3.1664921627195164
6516, -3.4840000000036113, -3.1572942384225886
6517, -3.483000000003612, -3.1480951925306115
6518, -3.4820000000036124, -3.1388950338614237
6519, -3.481000000003613, -3.1296937712317168
6520, -3.4800000000036135, -3.1204914134570334
6521, -3.479000000003614, -3.1112879693517614
6522, -3.4780000000036146, -3.1020834477291217
6523, -3.477000000003615, -3.0928778574011697
6524, -3.4760000000036158, -3.083671207178775
6525, -3.4750000000036163, -3.074463505871629
6526, -3.474000000003617, -3.0652547622882347
6527, -3.4730000000036174, -3.0560449852358844
6528, -3.472000000003618, -3.0468341835206787
6529, -3.4710000000036185, -3.0376223659474935
6530, -3.470000000003619, -3.0284095413199985
6531, -3.4690000000036196, -3.019195718440622
6532, -3.46800000000362, -3.0099809061105702
6533, -3.4670000000036207, -3.000765113129808
6534, -3.4660000000036213, -2.9915483482970444
6535, -3.465000000003622, -2.982330620409745
6536, -3.4640000000036224, -2.973111938264107
6537, -3.463000000003623, -2.963892310655066
6538, -3.4620000000036235, -2.9546717463762726
6539, -3.461000000003624, -2.9454502542201095
6540, -3.4600000000036246, -2.9362278429776567
6541, -3.459000000003625, -2.9270045214387075
6542, -3.4580000000036257, -2.9177802983917482
6543, -3.4570000000036263, -2.9085551826239557
6544, -3.456000000003627, -2.8993291829211936
6545, -3.4550000000036274, -2.890102308068
6546, -3.454000000003628, -2.880874566847583
6547, -3.4530000000036285, -2.8716459680418116
6548, -3.452000000003629, -2.8624165204312133
6549, -3.4510000000036296, -2.853186232794961
6550, -3.45000000000363, -2.8439551139108765
6551, -3.4490000000036307, -2.8347231725554085
6552, -3.4480000000036313, -2.8254904175036413
6553, -3.447000000003632, -2.8162568575292735
6554, -3.4460000000036324, -2.8070225014046253
6555, -3.445000000003633, -2.79778735790062
6556, -3.4440000000036335, -2.788551435786782
6557, -3.443000000003634, -2.7793147438312316
6558, -3.4420000000036346, -2.7700772908006748
6559, -3.441000000003635, -2.760839085460397
6560, -3.4400000000036357, -2.7516001365742584
6561, -3.4390000000036363, -2.742360452904686
6562, -3.438000000003637, -2.7331200432126623
6563, -3.4370000000036374, -2.7238789162577284
6564, -3.436000000003638, -2.714637080797969
6565, -3.4350000000036385, -2.705394545590005
6566, -3.434000000003639, -2.696151319388993
6567, -3.4330000000036396, -2.6869074109486126
6568, -3.43200000000364, -2.677662829021064
6569, -3.4310000000036407, -2.6684175823570597
6570, -3.4300000000036412, -2.659171679705812
6571, -3.429000000003642, -2.649925129815035
6572, -3.4280000000036424, -2.6406779414309374
6573, -3.427000000003643, -2.6314301232982014
6574, -3.4260000000036435, -2.6221816841600005
6575, -3.425000000003644, -2.612932632757969
6576, -3.4240000000036446, -2.6036829778322095
6577, -3.423000000003645, -2.594432728121278
6578, -3.4220000000036457, -2.585181892362184
6579, -3.4210000000036462, -2.5759304792903803
6580, -3.420000000003647, -2.566678497639758
6581, -3.4190000000036473, -2.5574259561426302
6582, -3.418000000003648, -2.548172863529744
6583, -3.4170000000036485, -2.538919228530254
6584, -3.416000000003649, -2.5296650598717294
6585, -3.4150000000036496, -2.520410366280141
6586, -3.41400000000365, -2.511155156479855
6587, -3.4130000000036507, -2.501899439193624
6588, -3.4120000000036512, -2.492643223142591
6589, -3.4110000000036518, -2.4833865170462666
6590, -3.4100000000036523, -2.474129329622532
6591, -3.409000000003653, -2.464871669587632
6592, -3.4080000000036534, -2.4556135456561696
6593, -3.407000000003654, -2.4463549665410884
6594, -3.4060000000036545, -2.437095940953683
6595, -3.405000000003655, -2.4278364776035755
6596, -3.4040000000036557, -2.418576585198722
6597, -3.403000000003656, -2.409316272445396
6598, -3.4020000000036568, -2.400055548048188
6599, -3.4010000000036573, -2.3907944207099976
6600, -3.400000000003658, -2.381532899132021
6601, -3.3990000000036584, -2.3722709920137555
6602, -3.398000000003659, -2.363008708052982
6603, -3.3970000000036595, -2.3537460559457637
6604, -3.39600000000366, -2.344483044386439
6605, -3.3950000000036606, -2.335219682067614
6606, -3.394000000003661, -2.3259559776801524
6607, -3.3930000000036618, -2.3166919399131776
6608, -3.3920000000036623, -2.307427577454059
6609, -3.391000000003663, -2.2981628989884033
6610, -3.3900000000036634, -2.2888979132000578
6611, -3.389000000003664, -2.2796326287710893
6612, -3.3880000000036645, -2.2703670543817926
6613, -3.387000000003665, -2.2611011987106737
6614, -3.3860000000036656, -2.2518350704344474
6615, -3.385000000003666, -2.2425686782280256
6616, -3.3840000000036667, -2.2333020307645173
6617, -3.3830000000036673, -2.22403513671522
6618, -3.382000000003668, -2.2147680047496094
6619, -3.3810000000036684, -2.2055006435353364
6620, -3.380000000003669, -2.1962330617382197
6621, -3.3790000000036695, -2.186965268022238
6622, -3.37800000000367, -2.1776972710495226
6623, -3.3770000000036706, -2.168429079480357
6624, -3.376000000003671, -2.1591607019731587
6625, -3.3750000000036717, -2.1498921471844867
6626, -3.3740000000036723, -2.1406234237690227
6627, -3.373000000003673, -2.131354540379568
6628, -3.3720000000036734, -2.1220855056670445
6629, -3.371000000003674, -2.1128163282804744
6630, -3.3700000000036745, -2.103547016866986
6631, -3.369000000003675, -2.0942775800717977
6632, -3.3680000000036756, -2.0850080265382203
6633, -3.367000000003676, -2.075738364907642
6634, -3.3660000000036767, -2.066468603819526
6635, -3.3650000000036773, -2.0571987519114066
6636, -3.364000000003678, -2.0479288178188737
6637, -3.3630000000036784, -2.0386588101755763
6638, -3.362000000003679, -2.0293887376132087
6639, -3.3610000000036795, -2.02011860876151
6640, -3.36000000000368, -2.010848432248249
6641, -3.3590000000036806, -2.0015782166992278
6642, -3.358000000003681, -1.992307970738267
6643, -3.3570000000036817, -1.9830377029872048
6644, -3.3560000000036823, -1.9737674220658825
6645, -3.355000000003683, -1.9644971365921502
6646, -3.3540000000036834, -1.955226855181849
6647, -3.353000000003684, -1.945956586448811
6648, -3.3520000000036845, -1.936686339004846
6649, -3.351000000003685, -1.9274161214597465
6650, -3.3500000000036856, -1.9181459424212675
6651, -3.349000000003686, -1.9088758104951296
6652, -3.3480000000036867, -1.8996057342850081
6653, -3.3470000000036872, -1.8903357223925312
6654, -3.346000000003688, -1.881065783417264
6655, -3.3450000000036884, -1.871795925956711
6656, -3.344000000003689, -1.8625261586063093
6657, -3.3430000000036895, -1.8532564899594128
6658, -3.34200000000369, -1.8439869286072976
6659, -3.3410000000036906, -1.8347174831391462
6660, -3.340000000003691, -1.8254481621420477
6661, -3.3390000000036917, -1.8161789742009862
6662, -3.3380000000036922, -1.8069099278988363
6663, -3.337000000003693, -1.7976410318163576
6664, -3.3360000000036933, -1.7883722945321876
6665, -3.335000000003694, -1.7791037246228352
6666, -3.3340000000036945, -1.7698353306626695
6667, -3.333000000003695, -1.7605671212239224
6668, -3.3320000000036956, -1.7512991048766768
6669, -3.331000000003696, -1.7420312901888575
6670, -3.3300000000036967, -1.732763685726232
6671, -3.3290000000036972, -1.7234963000523957
6672, -3.328000000003698, -1.714229141728773
6673, -3.3270000000036983, -1.7049622193146046
6674, -3.326000000003699, -1.6956955413669452
6675, -3.3250000000036994, -1.6864291164406569
6676, -3.3240000000037, -1.677162953088398
6677, -3.3230000000037005, -1.6678970598606233
6678, -3.322000000003701, -1.6586314453055724
6679, -3.3210000000037017, -1.6493661179692662
6680, -3.320000000003702, -1.6401010863954972
6681, -3.3190000000037028, -1.6308363591258297
6682, -3.3180000000037033, -1.6215719446995847
6683, -3.317000000003704, -1.612307851653838
6684, -3.3160000000037044, -1.6030440885234163
6685, -3.315000000003705, -1.5937806638408856
6686, -3.3140000000037055, -1.5845175861365468
6687, -3.313000000003706, -1.5752548639384307
6688, -3.3120000000037066, -1.5659925057722903
6689, -3.311000000003707, -1.5567305201615935
6690, -3.3100000000037078, -1.5474689156275192
6691, -3.3090000000037083, -1.5382077006889465
6692, -3.308000000003709, -1.5289468838624547
6693, -3.3070000000037094, -1.519686473662311
6694, -3.30600000000371, -1.5104264786004662
6695, -3.3050000000037105, -1.5011669071865499
6696, -3.304000000003711, -1.4919077679278625
6697, -3.3030000000037116, -1.482649069329368
6698, -3.302000000003712, -1.4733908198936885
6699, -3.3010000000037127, -1.4641330281211
6700, -3.3000000000037133, -1.4548757025095216
6701, -3.299000000003714, -1.445618851554513
6702, -3.2980000000037144, -1.4363624837492652
6703, -3.297000000003715, -1.427106607584597
6704, -3.2960000000037155, -1.4178512315489469
6705, -3.295000000003716, -1.4085963641283656
6706, -3.2940000000037166, -1.399342013806513
6707, -3.293000000003717, -1.3900881890646477
6708, -3.2920000000037177, -1.3808348983816254
6709, -3.2910000000037183, -1.3715821502338883
6710, -3.290000000003719, -1.36232995309546
6711, -3.2890000000037194, -1.3530783154379407
6712, -3.28800000000372, -1.3438272457304998
6713, -3.2870000000037205, -1.3345767524398688
6714, -3.286000000003721, -1.3253268440303356
6715, -3.2850000000037216, -1.3160775289637385
6716, -3.284000000003722, -1.3068288156994605
6717, -3.2830000000037227, -1.2975807126944217
6718, -3.2820000000037233, -1.288333228403071
6719, -3.281000000003724, -1.2790863712773866
6720, -3.2800000000037244, -1.269840149766862
6721, -3.279000000003725, -1.260594572318504
6722, -3.2780000000037255, -1.251349647376825
6723, -3.277000000003726, -1.2421053833838385
6724, -3.2760000000037266, -1.2328617887790492
6725, -3.275000000003727, -1.2236188719994487
6726, -3.2740000000037277, -1.2143766414795139
6727, -3.2730000000037283, -1.2051351056511899
6728, -3.272000000003729, -1.195894272943895
6729, -3.2710000000037294, -1.186654151784507
6730, -3.27000000000373, -1.1774147505973602
6731, -3.2690000000037305, -1.168176077804238
6732, -3.268000000003731, -1.1589381418243676
6733, -3.2670000000037316, -1.1497009510744112
6734, -3.266000000003732, -1.1404645139684653
6735, -3.2650000000037327, -1.1312288389180465
6736, -3.2640000000037332, -1.1219939343320933
6737, -3.263000000003734, -1.112759808616954
6738, -3.2620000000037344, -1.1035264701763825
6739, -3.261000000003735, -1.0942939274115329
6740, -3.2600000000037355, -1.0850621887209535
6741, -3.259000000003736, -1.0758312625005768
6742, -3.2580000000037366, -1.066601157143719
6743, -3.257000000003737, -1.0573718810410686
6744, -3.2560000000037377, -1.0481434425806837
6745, -3.2550000000037382, -1.038915850147984
6746, -3.254000000003739, -1.0296891121257454
6747, -3.2530000000037393, -1.0204632368940936
6748, -3.25200000000374, -1.011238232830497
6749, -3.2510000000037405, -1.0020141083097616
6750, -3.250000000003741, -0.9927908717040257
6751, -3.2490000000037416, -0.98356853138275
6752, -3.248000000003742, -0.9743470957127173
6753, -3.2470000000037427, -0.9651265730580196
6754, -3.2460000000037432, -0.9559069717800572
6755, -3.245000000003744, -0.9466883002375301
6756, -3.2440000000037443, -0.9374705667864324
6757, -3.243000000003745, -0.9282537797800455
6758, -3.2420000000037454, -0.9190379475689335
6759, -3.241000000003746, -0.9098230785009359
6760, -3.2400000000037465, -0.9006091809211594
6761, -3.239000000003747, -0.8913962631719773
6762, -3.2380000000037477, -0.882184333593018
6763, -3.237000000003748, -0.8729734005211603
6764, -3.2360000000037488, -0.8637634722905297
6765, -3.2350000000037493, -0.854554557232489
6766, -3.23400000000375, -0.845346663675633
6767, -3.2330000000037504, -0.8361397999457844
6768, -3.232000000003751, -0.8269339743659856
6769, -3.2310000000037515, -0.817729195256492
6770, -3.230000000003752, -0.808525470934769
6771, -3.2290000000037526, -0.7993228097154831
6772, -3.228000000003753, -0.7901212199104951
6773, -3.2270000000037538, -0.7809207098288585
6774, -3.2260000000037543, -0.7717212877768072
6775, -3.225000000003755, -0.7625229620577552
6776, -3.2240000000037554, -0.7533257409722861
6777, -3.223000000003756, -0.7441296328181501
6778, -3.2220000000037565, -0.734934645890256
6779, -3.221000000003757, -0.725740788480666
6780, -3.2200000000037576, -0.7165480688785879
6781, -3.219000000003758, -0.7073564953703736
6782, -3.2180000000037587, -0.6981660762395072
6783, -3.2170000000037593, -0.6889768197666032
6784, -3.21600000000376, -0.6797887342293977
6785, -3.2150000000037604, -0.6706018279027444
6786, -3.214000000003761, -0.6614161090586075
6787, -3.2130000000037615, -0.652231585966056
6788, -3.212000000003762, -0.643048266891257
6789, -3.2110000000037626, -0.6338661600974707
6790, -3.210000000003763, -0.6246852738450435
6791, -3.2090000000037637, -0.6155056163914022
6792, -3.2080000000037643, -0.6063271959910488
6793, -3.207000000003765, -0.5971500208955526
6794, -3.2060000000037654, -0.587974099353546
6795, -3.205000000003766, -0.5787994396107178
6796, -3.2040000000037665, -0.5696260499098069
6797, -3.203000000003767, -0.5604539384905969
6798, -3.2020000000037676, -0.5512831135899094
6799, -3.201000000003768, -0.5421135834415988
6800, -3.2000000000037687, -0.5329453562765449
6801, -3.1990000000037693, -0.5237784403226496
6802, -3.19800000000377, -0.5146128438048272
6803, -3.1970000000037704, -0.505448574945002
